season,player,player_id,team,position,position_group,player_game_count,snap_counts_offense,snap_counts_pass_block,snap_counts_run_block,grades_offense,grades_pass_block,grades_run_block,pressures_allowed,sacks_allowed,hits_allowed,hurries_allowed,block_percent,pass_block_percent,pbe,penalties,declined_penalties
2021,Lane Taylor,8365,HOU,G,G,5,311,206,105,39.7,49.3,36.8,7,0,0,7,100.0,100.0,98.2,2,1
2021,James Hudson III,59854,CLE,T,T,6,303,181,122,57.3,57.9,61.8,13,3,1,9,100.0,100.0,95.3,3,0
2021,Andrus Peat,9446,NO,G,G,6,303,150,153,52.1,20.1,62.1,14,3,2,9,100.0,100.0,94.2,1,1
2021,Oday Aboushi,7923,LAC,G,G,5,298,193,105,68.2,70.6,68.9,5,0,1,4,100.0,100.0,98.6,2,0
2021,Ben Bredeson,27305,NYG,G,G,7,294,190,104,56.2,22.7,75.7,14,2,2,10,100.0,100.0,95.4,2,2
2021,Cam Fleming,8775,DEN,T,T,5,285,153,132,71.7,65.0,71.8,8,0,0,8,100.0,100.0,97.2,2,1
2021,Joe Noteboom,46249,LA,T,T,10,279,142,137,77.7,81.6,68.5,5,1,1,3,100.0,100.0,97.7,0,0
2021,Julie'n Davenport,11885,IND,T,T,5,278,171,107,45.3,28.8,62.0,20,4,4,12,100.0,100.0,92.4,1,0
2021,Jermaine Eluemunor,11914,LV,G,G,4,266,178,88,59.8,67.0,52.4,5,0,1,4,100.0,100.0,98.5,0,0
2021,Laremy Tunsil,10647,HOU,T,T,5,262,150,112,60.8,75.2,45.0,7,0,2,5,100.0,100.0,97.4,1,0
2021,Jimmy Morrissey,41626,HOU,C,C,4,258,147,111,45.0,20.0,56.8,8,2,0,6,100.0,100.0,96.4,2,0
2021,Saahdiq Charles,59820,WAS,G,G,8,253,164,89,67.6,62.3,79.2,15,4,2,9,100.0,100.0,93.8,4,0
2021,Josh Wells,8968,TB,T,T,18,252,121,126,64.6,59.2,67.8,9,1,1,7,98.0,96.0,95.6,1,0
2021,Tommy Kraemer,40976,DET,G,G,6,238,125,113,55.5,66.0,53.2,8,0,2,6,100.0,100.0,96.6,3,1
2021,Sua Opeta,45110,PHI,G,G,7,229,128,101,72.9,62.9,74.8,11,1,1,9,100.0,100.0,95.0,1,0
2021,Coleman Shelton,39316,LA,C,C,10,227,125,102,59.5,56.3,58.9,5,0,2,3,100.0,100.0,97.9,0,0
2021,Danny Pinter,47339,IND,C,C,11,226,79,146,74.7,46.0,78.4,4,0,0,4,99.6,98.8,97.2,2,0
2021,Frank Ragnow,39137,DET,C,C,4,223,149,74,86.7,73.9,90.2,4,0,1,3,100.0,100.0,98.6,0,0
2021,Walker Little,52287,JAX,T,T,7,224,138,85,68.5,70.0,61.7,6,2,1,3,99.6,99.3,96.9,0,0
2021,Jordan Mills,7945,NO,T,T,5,221,115,106,47.8,56.2,44.4,5,0,0,5,100.0,100.0,97.8,1,0
2021,Marcus Cannon,6290,HOU,T,T,4,213,127,86,66.6,69.9,59.1,5,1,0,4,100.0,100.0,97.3,0,0
2021,Trey Hill,81653,CIN,C,C,7,210,117,93,53.3,65.3,54.5,1,0,0,1,100.0,100.0,99.5,6,1
2021,A.J. Cann,9500,JAX,G,G,4,198,134,64,47.7,32.6,53.7,11,1,1,9,100.0,100.0,95.2,0,0
2021,Tyler Larsen,9304,WAS,C,C,5,185,120,65,65.7,72.7,64.7,4,1,0,3,100.0,100.0,97.8,2,1
2021,Greg Mancz,10019,MIA,C,C,4,185,142,43,61.9,62.7,59.6,5,1,0,4,100.0,100.0,97.8,0,0
2021,Dan Feeney,11826,NYJ,C,C,10,185,101,83,75.9,55.1,79.3,4,0,0,4,99.5,99.0,98.0,0,0
2021,Calvin Anderson,46247,DEN,T,T,5,172,97,75,72.5,79.5,62.5,7,0,2,5,100.0,100.0,96.2,0,0
2021,Trey Pipkins III,91462,LAC,T,T,8,173,82,89,68.5,78.4,63.7,3,0,0,3,98.8,97.6,98.1,1,0
2021,Isaac Seumalo,10713,PHI,G,G,3,168,109,59,74.8,82.9,75.5,1,0,0,1,100.0,100.0,99.5,3,0
2021,Jamarco Jones,46226,SEA,G,G,6,163,100,63,56.9,54.6,60.3,6,0,1,5,100.0,100.0,96.9,2,1
2021,Teven Jenkins,41534,CHI,T,T,5,160,117,43,47.5,54.6,62.7,11,2,2,7,100.0,100.0,94.1,7,1
2021,Mike Remmers,7431,KC,T,T,4,156,122,33,64.5,63.6,67.9,5,1,1,3,99.4,99.2,97.4,1,0
2021,Jaylon Moore,43678,SF,T,T,5,145,72,73,59.0,56.1,61.9,5,1,1,3,100.0,100.0,95.3,1,0
2021,Ty Nsekhe,7636,DAL,T,T,6,145,93,52,72.5,64.6,75.4,7,2,2,3,100.0,100.0,94.8,1,0
2021,Trystan Colon,41117,BAL,C,C,12,147,77,67,62.6,74.5,58.8,2,1,1,0,98.0,96.3,97.9,1,0
2021,Phil Haynes,29244,SEA,G,G,3,136,65,71,69.8,71.3,66.1,1,0,0,1,100.0,100.0,99.2,0,0
2021,Will Richardson Jr.,46980,JAX,G,G,5,136,80,56,55.5,83.1,43.6,0,0,0,0,100.0,100.0,100.0,1,0
2021,James Ferentz,9258,NE,G,G,3,133,65,68,48.8,43.8,50.3,3,0,1,2,100.0,100.0,97.5,1,0
2021,Will Clapp,39386,NO,C,C,9,133,69,64,50.7,40.5,61.9,7,1,3,3,100.0,100.0,93.9,2,1
2021,Conor McDermott,11966,NYJ,T,T,5,135,80,51,68.4,73.7,58.3,5,4,0,1,97.0,95.2,94.2,1,0
2021,Sam Tecklenburg,47316,CAR,C,C,3,131,97,34,62.5,70.6,56.8,3,0,0,3,100.0,100.0,98.4,0,0
2021,Wes Martin,46087,NYG,G,G,5,130,82,48,40.3,23.7,49.8,7,1,0,6,100.0,100.0,94.9,0,0
2021,Michael Dunn,39676,CLE,G,G,4,128,77,51,67.9,42.7,73.1,7,2,0,5,100.0,100.0,93.8,1,0
2021,Solomon Kindley,41471,MIA,G,G,3,124,86,38,57.5,38.2,66.0,6,0,0,6,100.0,100.0,96.3,1,0
2021,Xavier Su'a-Filo,8668,CIN,G,G,2,124,68,56,50.0,52.0,49.0,5,0,2,3,100.0,100.0,96.2,0,0
2021,Dillon Radunz,30551,TEN,T,T,6,124,59,65,49.7,39.5,57.3,8,2,3,3,100.0,100.0,91.1,2,0
2021,Ty Sambrailo,9492,TEN,T,T,3,123,73,49,59.1,59.5,55.6,4,0,1,3,99.2,98.6,97.1,0,0
2021,Elijah Wilkinson,46238,CHI,T,T,5,120,70,50,65.0,54.6,68.5,6,1,0,5,100.0,100.0,94.5,1,1
2021,Scott Quessenberry,23918,LAC,C,C,3,115,71,44,64.3,60.7,64.0,1,0,0,1,100.0,100.0,99.3,1,0
2021,Korey Cunningham,38555,NYG,T,T,9,113,61,50,51.7,53.8,56.0,7,2,1,4,98.2,96.8,92.4,1,1
2021,Senio Kelemete,7144,LAC,G,G,6,110,66,42,40.0,36.5,49.6,6,1,2,3,98.2,97.1,94.1,2,0
2021,Bobby Hart,9659,BUF,T,T,4,102,54,48,33.7,26.5,42.0,9,2,3,4,100.0,100.0,89.0,3,1
2021,Ryan McCollum,41974,DET,C,C,4,101,68,33,49.5,36.5,53.4,7,2,0,5,100.0,100.0,93.4,1,0
2021,Chuma Edoga,46232,NYJ,T,T,4,100,62,38,57.7,55.0,70.3,5,1,1,3,100.0,100.0,94.6,2,1
2021,Aaron Stinnie,28653,TB,G,G,8,102,55,45,54.4,61.6,52.5,3,1,0,2,98.0,96.5,96.0,1,0
2021,Le'Raven Clark,10716,PHI,T,T,2,97,61,36,62.5,56.4,64.8,5,0,0,5,100.0,100.0,95.6,0,0
2021,Brandon Brooks,7078,PHI,G,G,2,96,54,42,52.7,62.8,54.0,3,0,0,3,100.0,100.0,97.0,1,0
2021,Yasir Durant,59878,NE,T,T,6,95,55,40,59.4,59.4,56.5,3,3,0,0,100.0,100.0,94.1,0,0
2021,Bobby Evans,36800,LA,T,T,7,92,45,47,48.4,67.4,44.7,3,2,1,0,100.0,100.0,93.6,1,0
2021,Alex Bars,47018,CHI,T,T,12,92,41,50,49.0,19.8,63.5,2,1,0,1,98.9,97.6,96.1,1,1
2021,Jason Spriggs,10682,ATL,T,T,8,90,53,37,58.9,53.3,60.0,4,0,1,3,100.0,100.0,96.2,1,0
2021,Justin Murray,11022,ARI,T,T,3,90,52,38,60.8,76.5,47.8,2,1,0,1,100.0,100.0,96.9,0,0
2021,Fred Johnson,46951,CIN,T,T,5,90,39,51,81.0,61.3,83.6,5,1,2,2,100.0,100.0,91.4,0,0
2021,B.J. Finney,9875,PIT,G,G,4,87,68,19,71.4,74.0,66.8,4,0,1,3,100.0,100.0,96.9,0,0
2021,Kendall Lamm,10017,TEN,T,T,8,87,38,48,46.9,46.7,57.3,4,2,1,1,98.9,97.4,91.2,2,0
2021,Jack Anderson,60130,PHI,C,C,2,81,43,38,71.0,73.1,68.0,1,0,1,0,100.0,100.0,98.7,0,0
2021,Yodny Cajuste,46297,NE,T,T,3,81,41,40,55.7,49.3,57.1,4,1,1,2,100.0,100.0,93.1,0,0
2021,Robert Jones,100786,MIA,T,T,3,79,34,45,63.6,55.4,64.3,3,1,0,2,100.0,100.0,93.5,0,0
2021,Nick Allegretti,39268,KC,G,G,10,80,38,41,81.8,89.0,66.8,0,0,0,0,98.8,97.4,100.0,0,0
2021,Tommy Doyle,40459,BUF,T,T,8,80,14,63,54.3,38.1,49.8,1,1,0,0,96.3,82.4,90.9,1,0
2021,Colton McKivitz,29314,SF,T,T,3,74,37,37,55.7,58.8,52.1,4,2,0,2,100.0,100.0,91.4,0,0
2021,Nick Gates,29476,NYG,C,C,2,74,53,21,63.9,50.5,68.6,1,0,0,1,100.0,100.0,99.0,0,0
2021,Colby Gossett,46673,ATL,G,G,6,74,49,25,65.3,45.7,70.3,5,1,3,1,100.0,100.0,93.5,0,0
2021,Will Holden,11912,DET,T,T,6,71,19,51,60.8,28.0,71.5,3,1,1,1,98.6,95.0,89.5,1,0
2021,Nick Leverett,27699,TB,G,G,3,69,40,29,46.3,33.8,59.2,4,1,0,3,100.0,100.0,93.2,2,1
2021,Ronnie Stanley,10640,BAL,T,T,1,68,40,28,48.9,27.7,62.5,9,0,1,8,100.0,100.0,88.5,0,0
2021,Cole Toner,10804,HOU,G,G,1,68,30,38,75.5,72.5,72.2,1,1,0,0,100.0,100.0,96.4,0,0
2021,Nick Harris,46752,CLE,C,C,1,68,44,24,70.0,75.3,67.2,0,0,0,0,100.0,100.0,100.0,1,0
2021,Drew Dalman,52270,ATL,C,C,5,68,37,31,78.3,40.9,92.3,4,0,1,3,100.0,100.0,94.3,2,0
2021,Landon Young,41761,NO,T,T,2,67,45,22,46.3,32.3,65.8,2,0,1,1,100.0,100.0,97.6,2,0
2021,David Sharpe,11884,BAL,T,T,3,67,52,15,56.2,56.3,51.9,4,1,0,3,100.0,100.0,94.8,0,0
2021,Blake Brandel,46282,MIN,T,T,11,65,12,51,53.3,58.5,55.4,0,0,0,0,96.9,85.7,100.0,0,0
2021,D'Ante Smith,41497,CIN,T,T,4,62,31,31,52.3,43.1,55.6,1,1,0,0,100.0,100.0,96.6,0,0
2021,Alaric Jackson,40972,LA,T,T,3,62,32,30,70.6,39.1,83.0,3,1,1,1,100.0,100.0,93.5,0,0
2021,Brett Toth,46848,PHI,C,C,4,53,23,30,69.0,60.2,69.0,0,0,0,0,100.0,100.0,100.0,0,0
2021,Austin Schlottmann,30097,DEN,C,C,3,52,27,25,44.3,26.3,49.3,4,0,0,4,100.0,100.0,92.0,0,0
2021,Caleb Benenoch,10782,NO,T,T,1,49,28,21,57.3,46.3,61.6,5,1,1,3,100.0,100.0,88.9,1,1
2021,Mekhi Becton,59818,NYJ,T,T,1,48,31,17,67.3,59.7,78.7,2,0,1,1,100.0,100.0,96.7,1,0
2021,Cedric Ogbuehi,9454,BAL,T,T,1,48,27,21,68.6,62.0,70.3,1,1,0,0,100.0,100.0,96.0,0,0
2021,K.C. McDermott,29035,JAX,G,G,3,46,32,14,66.3,77.2,69.9,1,0,1,0,100.0,100.0,98.4,1,0
2021,Corey Levin,11972,TEN,G,G,7,46,13,33,52.4,7.3,59.7,0,0,0,0,100.0,100.0,100.0,0,0
2021,Bryan Bulaga,5548,LAC,T,T,1,45,30,15,55.8,45.2,61.0,1,0,0,1,100.0,100.0,98.2,1,0
2021,Kayode Awosika,44909,PHI,G,G,1,43,22,21,79.7,31.7,86.1,3,2,0,1,100.0,100.0,86.8,0,0
2021,Quinn Bailey,46669,DEN,T,T,2,40,15,25,66.2,60.3,65.8,1,0,0,1,100.0,100.0,96.2,0,0
2021,Chris Hubbard,8051,CLE,T,T,1,39,22,17,51.0,42.9,53.2,3,1,1,1,100.0,100.0,90.5,0,0
2021,Andre Smith,4929,BAL,T,T,1,35,21,14,58.4,81.4,55.3,1,0,0,1,100.0,100.0,97.5,1,0
2021,James Carpenter,6177,NO,G,G,3,35,4,30,64.5,73.1,61.8,0,0,0,0,97.1,80.0,100.0,0,0
2021,Jordan Simmons,46744,LV,G,G,3,31,23,8,48.6,39.6,52.2,3,1,0,2,100.0,100.0,91.3,0,0
2021,Robert Hainsey,59980,TB,C,C,4,31,10,21,65.7,78.2,63.3,0,0,0,0,100.0,100.0,100.0,0,0
2021,Deonte Brown,41457,CAR,G,G,2,30,19,11,48.4,29.5,54.2,2,0,1,1,100.0,100.0,94.4,0,0
2021,David Bakhtiari,7891,GB,T,T,1,27,20,7,75.2,72.7,75.4,0,0,0,0,100.0,100.0,100.0,0,0
2021,Lachavious Simmons,20919,CHI,T,T,2,23,15,8,30.6,0.0,64.1,4,2,0,2,100.0,100.0,80.0,0,0
2021,Matt Farniok,41585,DAL,G,G,3,23,2,21,80.0,72.0,77.8,0,0,0,0,100.0,100.0,100.0,0,0
2021,Will Fries,41530,IND,G,G,2,22,9,13,54.8,44.0,56.6,1,0,1,0,100.0,100.0,91.7,0,0
2021,Joshua Miles,29038,ARI,T,T,5,21,5,16,61.9,81.3,56.4,0,0,0,0,100.0,100.0,100.0,0,0
2021,Derrick Kelly II,46090,NYG,G,G,1,18,0,18,51.5,,61.8,0,0,0,0,100.0,,,1,0
2021,Tre'Vour Wallace-Simms,41855,JAX,G,G,1,17,11,6,35.1,48.7,35.5,0,0,0,0,100.0,100.0,100.0,0,0
2021,Denzelle Good,9688,LV,G,G,1,17,12,5,50.6,42.7,53.4,0,0,0,0,100.0,100.0,100.0,0,0
2021,Keaton Sutherland,46035,CIN,C,C,1,17,13,4,60.3,80.1,55.4,0,0,0,0,100.0,100.0,100.0,0,0
2021,Shane Lemieux,28149,NYG,G,G,1,17,12,5,69.0,81.5,63.0,0,0,0,0,100.0,100.0,100.0,0,0
2021,Brian Winters,7853,ARI,G,G,2,16,10,6,29.6,6.9,40.3,1,0,1,0,100.0,100.0,94.4,0,0
2021,Stone Forsythe,41795,SEA,T,T,1,14,6,8,68.1,74.3,66.4,0,0,0,0,100.0,100.0,100.0,0,0
2021,Danny Isidora,11933,ARI,G,G,3,13,0,13,65.3,,63.8,0,0,0,0,100.0,,,0,0
2021,Austin Blythe,10882,KC,C,C,4,12,0,12,60.0,,59.6,0,0,0,0,100.0,,,0,0
2021,Casey Tucker,46376,PHI,T,T,1,12,5,7,55.2,16.5,67.3,2,0,1,1,100.0,100.0,75.0,0,0
2021,Parker Ehinger,10739,DET,G,G,1,8,2,6,47.6,71.0,62.5,0,0,0,0,100.0,100.0,100.0,1,0
2021,Isaiah Williams,11467,NYJ,G,G,1,7,3,4,34.6,75.6,52.7,0,0,0,0,100.0,100.0,100.0,1,0
2021,Nick Martin,10684,LV,C,C,3,7,1,6,36.6,69.6,56.0,0,0,0,0,100.0,100.0,100.0,1,0
2021,Jon Toth,22917,WAS,G,G,1,7,5,2,54.3,0.0,65.4,1,0,0,1,100.0,100.0,87.5,0,0
2021,Jake Hanson,28148,GB,C,C,2,6,5,1,62.8,79.2,60.0,0,0,0,0,100.0,100.0,100.0,0,0
2021,Prince Tega Wanogho,44820,KC,T,T,2,6,0,6,58.5,,57.0,0,0,0,0,100.0,,,0,0
2021,Jackson Barton,46978,LV,T,T,2,6,3,3,52.9,75.0,51.0,0,0,0,0,100.0,100.0,100.0,0,0
2021,Jake Brendel,11117,SF,C,C,2,6,1,5,59.8,69.0,59.1,0,0,0,0,100.0,100.0,100.0,0,0
2021,Zach Banner,11892,PIT,T,T,4,5,1,4,50.1,69.6,49.4,0,0,0,0,100.0,100.0,,0,0
2021,Brenden Jaimes,59909,LAC,G,G,1,5,0,5,75.2,,72.6,0,0,0,0,100.0,,,0,0
2021,Aaron Banks,59983,SF,G,G,1,5,0,5,56.9,,57.1,0,0,0,0,100.0,,,0,0
2021,Lester Cotton,46085,LV,G,G,1,5,2,3,58.5,73.4,57.6,0,0,0,0,100.0,100.0,100.0,0,0
2021,Ben Braden,23112,GB,T,T,2,4,0,4,56.9,,54.3,0,0,0,0,100.0,,,0,0
2021,Logan Stenberg,37181,DET,G,G,2,4,0,4,55.1,,56.1,0,0,0,0,100.0,,,0,0
2021,Marcus Henry,11228,ARI,G,G,1,4,2,2,58.2,72.5,53.1,0,0,0,0,100.0,100.0,100.0,0,0
2021,Kyle Murphy,10834,NO,T,T,1,3,3,0,61.0,75.3,,0,0,0,0,100.0,100.0,100.0,0,0
2021,Brandon Knight,25018,DAL,T,T,1,3,0,3,59.8,,59.1,0,0,0,0,100.0,,,0,0
2021,Rashaad Coward,12168,PIT,G,G,1,2,2,0,60.0,75.7,,0,0,0,0,100.0,100.0,100.0,0,0
2021,Jaryd Jones-Smith,46843,BAL,T,T,1,2,2,0,60.0,72.9,,0,0,0,0,100.0,100.0,100.0,0,0
2021,Jamil Douglas,9547,WAS,G,G,1,2,1,1,60.0,70.6,60.0,0,0,0,0,100.0,100.0,100.0,0,0
2021,Koda Martin,46231,ARI,T,T,1,2,0,2,60.0,,60.0,0,0,0,0,100.0,,,0,0
2021,Eric Smith,46987,ARI,T,T,1,2,0,2,60.0,,60.0,0,0,0,0,100.0,,,0,0
2021,Cole Van Lanen,41583,GB,G,G,1,1,0,1,60.0,,60.0,0,0,0,0,100.0,,,0,0
2021,David Steinmetz,46936,WAS,T,T,1,1,1,0,60.0,61.1,,0,0,0,0,100.0,100.0,100.0,0,0
2021,Cameron Tom,12227,MIA,C,C,1,1,1,0,60.0,66.0,,0,0,0,0,100.0,100.0,100.0,0,0
2021,Adam Pankey,12114,MIA,T,T,1,1,0,1,60.0,,58.2,0,0,0,0,100.0,,,0,0
2022,Jason Kelce,6343,PHI,C,C,20,1358,753,605,89.4,83.3,90.0,11,0,0,11,100.0,100.0,99.2,9,1
2022,Isaac Seumalo,10713,PHI,G,G,20,1350,753,597,72.7,78.2,67.8,25,1,3,21,100.0,100.0,98.2,8,3
2022,Creed Humphrey,59996,KC,C,C,20,1329,893,436,89.9,81.3,91.0,19,0,2,17,100.0,100.0,98.9,5,1
2022,Orlando Brown Jr.,46227,KC,T,T,20,1324,893,431,75.4,76.8,68.8,58,4,10,44,100.0,100.0,96.3,7,1
2022,Cordell Volson,30614,CIN,G,G,19,1305,865,440,53.7,52.7,55.0,43,5,13,25,100.0,100.0,97.0,7,1
2022,Ted Karras,10855,CIN,C,C,19,1298,864,434,65.1,76.1,58.7,24,2,4,18,100.0,100.0,98.4,4,0
2022,Landon Dickerson,41712,PHI,G,G,20,1294,714,580,72.1,78.7,69.7,21,1,3,17,100.0,100.0,98.4,14,1
2022,Shaq Mason,9564,TB,G,G,18,1282,883,399,68.2,70.2,62.4,27,1,9,17,100.0,100.0,98.3,2,0
2022,Andrew Wylie,12333,KC,T,T,20,1283,865,417,61.6,62.1,59.5,54,9,5,40,99.9,99.9,96.1,10,3
2022,Tyler Smith,98385,DAL,T,T,19,1274,701,573,73.3,65.5,75.2,40,6,11,23,100.0,100.0,96.5,15,4
2022,Zack Martin,8651,DAL,G,G,19,1273,706,567,72.8,82.2,63.7,17,0,2,15,100.0,100.0,98.7,1,0
2022,Matt Feiler,9289,LAC,G,G,18,1259,853,406,54.6,64.1,50.0,40,6,3,31,100.0,100.0,97.2,6,1
2022,Luke Fortner,42028,JAX,C,C,19,1256,785,471,52.0,59.9,48.0,35,2,7,26,100.0,100.0,97.5,4,0
2022,Zion Johnson,99681,LAC,G,G,18,1254,848,406,62.2,52.8,67.2,42,5,8,29,100.0,100.0,97.1,8,1
2022,Jake Brendel,11117,SF,C,C,20,1252,680,572,62.9,71.8,61.9,14,1,3,10,100.0,100.0,98.8,12,2
2022,Jordan Mailata,66916,PHI,T,T,19,1242,687,554,81.7,76.3,80.6,39,6,1,32,99.9,99.9,96.5,7,1
2022,Trey Smith,62960,KC,G,G,19,1230,821,409,72.3,68.4,70.8,41,2,3,36,100.0,100.0,97.2,6,2
2022,Jawaan Taylor,41665,JAX,T,T,19,1230,775,455,59.5,75.9,39.7,21,5,1,15,100.0,100.0,98.2,7,1
2022,Ed Ingram,59819,MIN,G,G,18,1225,816,409,57.0,42.6,64.2,63,11,19,33,100.0,100.0,95.2,4,1
2022,Brandon Scherff,9438,JAX,G,G,19,1221,770,451,60.6,63.4,56.9,31,6,3,22,100.0,100.0,97.5,3,0
2022,Mike McGlinchey,46275,SF,T,T,20,1210,650,560,70.3,65.4,70.7,36,6,3,27,100.0,100.0,96.6,10,2
2022,Tyler Biadasz,41178,DAL,C,C,18,1195,653,542,60.5,64.3,58.4,23,1,5,17,100.0,100.0,98.1,5,0
2022,Rodger Saffold,5558,BUF,G,G,18,1195,796,399,44.0,50.2,43.4,42,2,5,35,100.0,100.0,97.1,10,3
2022,Ezra Cleveland,41973,MIN,G,G,18,1191,800,391,73.4,54.1,79.7,55,5,21,29,100.0,100.0,96.0,5,1
2022,Joe Thuney,10712,KC,G,G,18,1190,799,391,78.4,88.9,67.6,20,1,4,15,100.0,100.0,98.6,2,0
2022,Charles Leno Jr.,8880,WAS,T,T,17,1189,669,520,71.6,80.9,55.9,37,8,9,20,100.0,100.0,96.4,4,0
2022,Kelvin Beachum,7229,ARI,T,T,17,1178,785,392,70.6,76.4,59.6,46,5,8,33,99.9,99.9,96.5,7,1
2022,Robert Hainsey,59980,TB,C,C,17,1175,800,375,66.7,73.0,60.9,20,0,7,13,100.0,100.0,98.7,2,1
2022,Andrew Thomas,59701,NYG,T,T,18,1173,700,473,90.3,89.9,81.0,23,4,3,16,100.0,100.0,97.9,2,0
2022,Lane Johnson,7786,PHI,T,T,18,1173,651,522,84.8,90.1,75.3,11,0,0,11,100.0,100.0,99.1,8,3
2022,Joel Bitonio,8670,CLE,G,G,17,1172,667,505,87.5,80.2,84.4,20,1,6,13,100.0,100.0,98.3,4,0
2022,Mark Glowinski,9567,NYG,G,G,18,1169,695,474,65.6,56.5,67.0,37,5,5,27,100.0,100.0,96.8,3,0
2022,Ben Powers,41482,BAL,G,G,18,1163,633,530,62.3,86.7,50.1,13,1,1,11,100.0,100.0,98.8,1,1
2022,Tyler Linderbaum,82291,BAL,C,C,18,1161,632,529,74.6,53.5,84.2,29,3,3,23,100.0,100.0,97.3,6,0
2022,James Daniels,45576,PIT,G,G,17,1160,686,474,66.9,73.2,60.0,20,0,3,17,100.0,100.0,98.4,5,2
2022,Kevin Dotson,46735,PIT,G,G,17,1160,686,474,65.4,77.6,61.1,16,4,4,8,100.0,100.0,98.4,12,1
2022,Dan Moore Jr.,60120,PIT,T,T,17,1160,686,474,62.4,67.3,56.1,39,7,10,22,100.0,100.0,96.4,10,1
2022,Chukwuma Okorafor,46302,PIT,T,T,17,1159,686,473,61.2,62.8,55.7,41,3,5,33,100.0,100.0,96.6,4,1
2022,Charles Cross,98401,SEA,T,T,18,1156,738,417,63.1,64.8,62.3,50,7,4,39,99.9,99.9,95.9,9,0
2022,Jedrick Wills Jr.,58467,CLE,T,T,17,1152,652,500,62.9,69.6,55.3,41,6,11,24,100.0,100.0,96.1,10,2
2022,Quenton Nelson,12954,IND,G,G,17,1148,720,428,68.4,74.1,64.6,31,5,6,20,100.0,100.0,97.4,5,1
2022,Aaron Banks,59983,SF,G,G,19,1146,615,531,59.5,61.0,57.2,35,2,4,29,100.0,100.0,96.8,6,3
2022,Taylor Decker,10650,DET,T,T,17,1142,665,477,74.4,76.5,67.6,33,4,9,20,100.0,100.0,97.0,6,0
2022,Penei Sewell,81788,DET,T,T,17,1142,663,477,80.6,74.2,83.0,28,2,6,20,99.8,99.7,97.6,10,1
2022,Jonah Williams,41651,CIN,T,T,17,1131,748,383,61.0,62.8,51.0,45,13,6,26,100.0,100.0,95.9,5,0
2022,Connor Williams,46216,MIA,C,C,18,1127,729,398,78.4,68.8,85.5,16,3,2,11,100.0,100.0,98.6,6,0
2022,Robert Hunt,46139,MIA,G,G,18,1126,728,398,72.3,74.6,74.5,24,3,4,17,100.0,100.0,98.0,12,2
2022,Andrew Norwell,9126,WAS,G,G,16,1120,639,481,59.8,60.8,59.9,29,4,4,21,100.0,100.0,97.3,5,1
2022,Mason Cole,45547,PIT,C,C,17,1114,651,463,67.1,63.8,66.5,21,2,4,15,100.0,100.0,98.1,1,1
2022,Connor McGovern,10778,NYJ,C,C,17,1111,712,399,69.6,69.5,69.7,24,5,4,15,100.0,100.0,97.9,4,0
2022,Laken Tomlinson,9461,NYJ,G,G,17,1110,713,397,56.8,70.2,46.9,32,1,4,27,100.0,100.0,97.6,1,1
2022,Austin Blythe,10882,SEA,C,C,18,1106,704,402,54.7,66.2,51.1,23,3,7,13,100.0,100.0,98.0,6,1
2022,Jon Feliciano,9561,NYG,C,C,17,1095,649,446,57.4,66.5,55.3,25,4,3,18,100.0,100.0,97.6,6,0
2022,Ryan Kelly,10652,IND,C,C,17,1092,679,413,64.3,64.8,64.3,25,5,3,17,100.0,100.0,97.7,3,0
2022,Josh Myers,59992,GB,C,C,17,1091,643,448,60.4,74.3,53.5,13,3,2,8,100.0,100.0,98.7,3,1
2022,Dion Dawkins,11818,BUF,T,T,17,1089,724,364,73.8,80.4,60.9,37,4,3,30,99.9,99.9,97.0,13,4
2022,Morgan Moses,8701,BAL,T,T,18,1087,593,494,78.6,76.9,80.7,24,5,2,17,100.0,100.0,97.4,9,1
2022,Alex Cappa,66578,CIN,G,G,16,1086,724,362,67.6,71.4,62.3,20,3,4,13,100.0,100.0,98.3,2,0
2022,Ryan Bates,28300,BUF,G,G,17,1082,713,369,61.4,63.5,58.0,32,2,4,26,100.0,100.0,97.5,4,1
2022,Frank Ragnow,39137,DET,C,C,16,1074,627,447,77.9,68.9,78.9,13,1,0,12,100.0,100.0,98.8,4,1
2022,Damien Lewis,81532,SEA,G,G,17,1070,679,391,72.5,73.1,67.2,21,3,3,15,100.0,100.0,98.1,7,1
2022,Braden Smith,46794,IND,T,T,16,1066,669,397,75.5,75.9,75.0,30,7,7,16,100.0,100.0,97.1,10,2
2022,Laremy Tunsil,10647,HOU,T,T,17,1061,676,384,80.0,91.7,66.2,17,1,3,13,99.9,99.9,98.6,11,0
2022,Brian O'Neill,46854,MIN,T,T,16,1052,708,344,82.7,77.9,82.4,24,6,5,13,100.0,100.0,97.7,5,0
2022,Jon Runyan,36661,GB,G,G,17,1051,613,438,62.6,77.0,53.6,17,3,3,11,100.0,100.0,98.3,1,0
2022,Drew Dalman,52270,ATL,C,C,17,1051,517,534,65.9,55.1,69.5,27,0,4,23,100.0,100.0,97.2,9,2
2022,Kaleb McGary,46912,ATL,T,T,17,1051,517,534,86.6,66.9,91.6,19,6,3,10,100.0,100.0,97.4,5,1
2022,Jake Matthews,8641,ATL,T,T,17,1047,517,530,77.2,80.9,69.5,17,4,5,8,100.0,100.0,97.8,6,3
